x,y,time,u
0.920000,0.820000,0.050000,0.000031
0.940000,0.820000,0.050000,0.000017
0.960000,0.820000,0.050000,0.000007
0.980000,0.820000,0.050000,0.000000
0.000000,0.840000,0.050000,0.000000
0.020000,0.840000,0.050000,0.000003
0.040000,0.840000,0.050000,0.000006
0.060000,0.840000,0.050000,0.000011
0.080000,0.840000,0.050000,0.000020
0.100000,0.840000,0.050000,0.000035
0.120000,0.840000,0.050000,0.000059
0.140000,0.840000,0.050000,0.000095
0.160000,0.840000,0.050000,0.000151
0.180000,0.840000,0.050000,0.000234
0.200000,0.840000,0.050000,0.000354
0.220000,0.840000,0.050000,0.000520
0.240000,0.840000,0.050000,0.000745
0.260000,0.840000,0.050000,0.001039
0.280000,0.840000,0.050000,0.001413
0.300000,0.840000,0.050000,0.001871
0.320000,0.840000,0.050000,0.002413
0.340000,0.840000,0.050000,0.003030
0.360000,0.840000,0.050000,0.003706
0.380000,0.840000,0.050000,0.004413
0.400000,0.840000,0.050000,0.005117
0.420000,0.840000,0.050000,0.005776
0.440000,0.840000,0.050000,0.006346
0.460000,0.840000,0.050000,0.006788
0.480000,0.840000,0.050000,0.007068
0.500000,0.840000,0.050000,0.007164
0.520000,0.840000,0.050000,0.007068
0.540000,0.840000,0.050000,0.006788
0.560000,0.840000,0.050000,0.006346
0.580000,0.840000,0.050000,0.005776
0.600000,0.840000,0.050000,0.005117
0.620000,0.840000,0.050000,0.004413
0.640000,0.840000,0.050000,0.003706
0.660000,0.840000,0.050000,0.003030
0.680000,0.840000,0.050000,0.002413
0.700000,0.840000,0.050000,0.001871
0.720000,0.840000,0.050000,0.001413
0.740000,0.840000,0.050000,0.001039
0.760000,0.840000,0.050000,0.000745
0.780000,0.840000,0.050000,0.000520
0.800000,0.840000,0.050000,0.000354
0.820000,0.840000,0.050000,0.000234
0.840000,0.840000,0.050000,0.000151
0.860000,0.840000,0.050000,0.000095
0.880000,0.840000,0.050000,0.000059
0.900000,0.840000,0.050000,0.000035
0.920000,0.840000,0.050000,0.000020
0.940000,0.840000,0.050000,0.000011
0.960000,0.840000,0.050000,0.000005
0.980000,0.840000,0.050000,0.000000
0.000000,0.860000,0.050000,0.000000
0.020000,0.860000,0.050000,0.000002
0.040000,0.860000,0.050000,0.000004
0.060000,0.860000,0.050000,0.000007
0.080000,0.860000,0.050000,0.000013
0.100000,0.860000,0.050000,0.000022
0.120000,0.860000,0.050000,0.000037
0.140000,0.860000,0.050000,0.000060
0.160000,0.860000,0.050000,0.000095
0.180000,0.860000,0.050000,0.000148
0.200000,0.860000,0.050000,0.000223
0.220000,0.860000,0.050000,0.000327
0.240000,0.860000,0.050000,0.000469
0.260000,0.860000,0.050000,0.000655
0.280000,0.860000,0.050000,0.000890
0.300000,0.860000,0.050000,0.001179
0.320000,0.860000,0.050000,0.001521
0.340000,0.860000,0.050000,0.001910
0.360000,0.860000,0.050000,0.002337
0.380000,0.860000,0.050000,0.002783
0.400000,0.860000,0.050000,0.003227
0.420000,0.860000,0.050000,0.003642
0.440000,0.860000,0.050000,0.004002
0.460000,0.860000,0.050000,0.004281
0.480000,0.860000,0.050000,0.004458
0.500000,0.860000,0.050000,0.004518
0.520000,0.860000,0.050000,0.004458
0.540000,0.860000,0.050000,0.004281
0.560000,0.860000,0.050000,0.004002
0.580000,0.860000,0.050000,0.003642
0.600000,0.860000,0.050000,0.003227
0.620000,0.860000,0.050000,0.002783
0.640000,0.860000,0.050000,0.002337
0.660000,0.860000,0.050000,0.001910
0.680000,0.860000,0.050000,0.001521
0.700000,0.860000,0.050000,0.001179
0.720000,0.860000,0.050000,0.000890
0.740000,0.860000,0.050000,0.000655
0.760000,0.860000,0.050000,0.000469
0.780000,0.860000,0.050000,0.000327
0.800000,0.860000,0.050000,0.000223
0.820000,0.860000,0.050000,0.000148
0.840000,0.860000,0.050000,0.000095
0.860000,0.860000,0.050000,0.000060
0.880000,0.860000,0.050000,0.000037
0.900000,0.860000,0.050000,0.000022
0.920000,0.860000,0.050000,0.000013
0.940000,0.860000,0.050000,0.000007
0.960000,0.860000,0.050000,0.000003
0.980000,0.860000,0.050000,0.000000
0.000000,0.880000,0.050000,0.000000
0.020000,0.880000,0.050000,0.000001
0.040000,0.880000,0.050000,0.000002
0.060000,0.880000,0.050000,0.000004
0.080000,0.880000,0.050000,0.000008
0.100000,0.880000,0.050000,0.000014
0.120000,0.880000,0.050000,0.000023
0.140000,0.880000,0.050000,0.000037
0.160000,0.880000,0.050000,0.000059
0.180000,0.880000,0.050000,0.000091
0.200000,0.880000,0.050000,0.000137
0.220000,0.880000,0.050000,0.000201
0.240000,0.880000,0.050000,0.000288
0.260000,0.880000,0.050000,0.000402
0.280000,0.880000,0.050000,0.000547
0.300000,0.880000,0.050000,0.000724
0.320000,0.880000,0.050000,0.000934
0.340000,0.880000,0.050000,0.001173
0.360000,0.880000,0.050000,0.001435
0.380000,0.880000,0.050000,0.001709
0.400000,0.880000,0.050000,0.001982
0.420000,0.880000,0.050000,0.002237
0.440000,0.880000,0.050000,0.002459
0.460000,0.880000,0.050000,0.002630
0.480000,0.880000,0.050000,0.002739
0.500000,0.880000,0.050000,0.002776
0.520000,0.880000,0.050000,0.002739
0.540000,0.880000,0.050000,0.002630
0.560000,0.880000,0.050000,0.002459
0.580000,0.880000,0.050000,0.002237
0.600000,0.880000,0.050000,0.001982
0.620000,0.880000,0.050000,0.001709
0.640000,0.880000,0.050000,0.001435
0.660000,0.880000,0.050000,0.001173
0.680000,0.880000,0.050000,0.000934
0.700000,0.880000,0.050000,0.000724
0.720000,0.880000,0.050000,0.000547
0.740000,0.880000,0.050000,0.000402
0.760000,0.880000,0.050000,0.000288
0.780000,0.880000,0.050000,0.000201
0.800000,0.880000,0.050000,0.000137
0.820000,0.880000,0.050000,0.000091
0.840000,0.880000,0.050000,0.000059
0.860000,0.880000,0.050000,0.000037
0.880000,0.880000,0.050000,0.000023
0.900000,0.880000,0.050000,0.000013
0.920000,0.880000,0.050000,0.000008
0.940000,0.880000,0.050000,0.000004
0.960000,0.880000,0.050000,0.000002
0.980000,0.880000,0.050000,0.000000
0.000000,0.900000,0.050000,0.000000
0.020000,0.900000,0.050000,0.000001
0.040000,0.900000,0.050000,0.000001
0.060000,0.900000,0.050000,0.000003
0.080000,0.900000,0.050000,0.000005
0.100000,0.900000,0.050000,0.000008
0.120000,0.900000,0.050000,0.000013
0.140000,0.900000,0.050000,0.000022
0.160000,0.900000,0.050000,0.000035
0.180000,0.900000,0.050000,0.000054
0.200000,0.900000,0.050000,0.000081
0.220000,0.900000,0.050000,0.000120
0.240000,0.900000,0.050000,0.000172
0.260000,0.900000,0.050000,0.000240
0.280000,0.900000,0.050000,0.000326
0.300000,0.900000,0.050000,0.000432
0.320000,0.900000,0.050000,0.000557
0.340000,0.900000,0.050000,0.000700
0.360000,0.900000,0.050000,0.000857
0.380000,0.900000,0.050000,0.001020
0.400000,0.900000,0.050000,0.001183
0.420000,0.900000,0.050000,0.001336
0.440000,0.900000,0.050000,0.001468
0.460000,0.900000,0.050000,0.001570
0.480000,0.900000,0.050000,0.001635
0.500000,0.900000,0.050000,0.001657
0.520000,0.900000,0.050000,0.001635
0.540000,0.900000,0.050000,0.001570
0.560000,0.900000,0.050000,0.001468
0.580000,0.900000,0.050000,0.001336
0.600000,0.900000,0.050000,0.001183
0.620000,0.900000,0.050000,0.001020
0.640000,0.900000,0.050000,0.000857
0.660000,0.900000,0.050000,0.000700
0.680000,0.900000,0.050000,0.000557
0.700000,0.900000,0.050000,0.000432
0.720000,0.900000,0.050000,0.000326
0.740000,0.900000,0.050000,0.000240
0.760000,0.900000,0.050000,0.000172
0.780000,0.900000,0.050000,0.000120
0.800000,0.900000,0.050000,0.000081
0.820000,0.900000,0.050000,0.000054
0.840000,0.900000,0.050000,0.000035
0.860000,0.900000,0.050000,0.000022
0.880000,0.900000,0.050000,0.000013
0.900000,0.900000,0.050000,0.000008
0.920000,0.900000,0.050000,0.000005
0.940000,0.900000,0.050000,0.000002
0.960000,0.900000,0.050000,0.000001
0.980000,0.900000,0.050000,0.000000
0.000000,0.920000,0.050000,0.000000
0.020000,0.920000,0.050000,0.000000
0.040000,0.920000,0.050000,0.000001
0.060000,0.920000,0.050000,0.000002
0.080000,0.920000,0.050000,0.000003
0.100000,0.920000,0.050000,0.000005
0.120000,0.920000,0.050000,0.000008
0.140000,0.920000,0.050000,0.000013
0.160000,0.920000,0.050000,0.000020
0.180000,0.920000,0.050000,0.000031
0.200000,0.920000,0.050000,0.000047
0.220000,0.920000,0.050000,0.000069
0.240000,0.920000,0.050000,0.000099
0.260000,0.920000,0.050000,0.000138
0.280000,0.920000,0.050000,0.000187
0.300000,0.920000,0.050000,0.000248
0.320000,0.920000,0.050000,0.000320
0.340000,0.920000,0.050000,0.000403
0.360000,0.920000,0.050000,0.000493
0.380000,0.920000,0.050000,0.000587
0.400000,0.920000,0.050000,0.000680
0.420000,0.920000,0.050000,0.000768
0.440000,0.920000,0.050000,0.000844
0.460000,0.920000,0.050000,0.000903
0.480000,0.920000,0.050000,0.000941
0.500000,0.920000,0.050000,0.000953
0.520000,0.920000,0.050000,0.000941
0.540000,0.920000,0.050000,0.000903
0.560000,0.920000,0.050000,0.000844
0.580000,0.920000,0.050000,0.000768
0.600000,0.920000,0.050000,0.000680
0.620000,0.920000,0.050000,0.000587
0.640000,0.920000,0.050000,0.000493
0.660000,0.920000,0.050000,0.000403
0.680000,0.920000,0.050000,0.000320
0.700000,0.920000,0.050000,0.000248
0.720000,0.920000,0.050000,0.000187
0.740000,0.920000,0.050000,0.000138
0.760000,0.920000,0.050000,0.000099
0.780000,0.920000,0.050000,0.000069
0.800000,0.920000,0.050000,0.000047
0.820000,0.920000,0.050000,0.000031
0.840000,0.920000,0.050000,0.000020
0.860000,0.920000,0.050000,0.000013
0.880000,0.920000,0.050000,0.000008
0.900000,0.920000,0.050000,0.000005
0.920000,0.920000,0.050000,0.000003
0.940000,0.920000,0.050000,0.000001
0.960000,0.920000,0.050000,0.000001
0.980000,0.920000,0.050000,0.000000
0.000000,0.940000,0.050000,0.000000
0.020000,0.940000,0.050000,0.000000
0.040000,0.940000,0.050000,0.000000
0.060000,0.940000,0.050000,0.000001
0.080000,0.940000,0.050000,0.000001
0.100000,0.940000,0.050000,0.000002
0.120000,0.940000,0.050000,0.000004
0.140000,0.940000,0.050000,0.000007
0.160000,0.940000,0.050000,0.000011
0.180000,0.940000,0.050000,0.000017
0.200000,0.940000,0.050000,0.000025
0.220000,0.940000,0.050000,0.000037
0.240000,0.940000,0.050000,0.000053
0.260000,0.940000,0.050000,0.000074
0.280000,0.940000,0.050000,0.000100
0.300000,0.940000,0.050000,0.000133
0.320000,0.940000,0.050000,0.000172
0.340000,0.940000,0.050000,0.000216
0.360000,0.940000,0.050000,0.000264
0.380000,0.940000,0.050000,0.000315
0.400000,0.940000,0.050000,0.000365
0.420000,0.940000,0.050000,0.000412
0.440000,0.940000,0.050000,0.000453
0.460000,0.940000,0.050000,0.000484
0.480000,0.940000,0.050000,0.000504
0.500000,0.940000,0.050000,0.000511
0.520000,0.940000,0.050000,0.000504
0.540000,0.940000,0.050000,0.000484
0.560000,0.940000,0.050000,0.000453
0.580000,0.940000,0.050000,0.000412
0.600000,0.940000,0.050000,0.000365
0.620000,0.940000,0.050000,0.000315
0.640000,0.940000,0.050000,0.000264
0.660000,0.940000,0.050000,0.000216
0.680000,0.940000,0.050000,0.000172
0.700000,0.940000,0.050000,0.000133
0.720000,0.940000,0.050000,0.000100
0.740000,0.940000,0.050000,0.000074
0.760000,0.940000,0.050000,0.000053
0.780000,0.940000,0.050000,0.000037
0.800000,0.940000,0.050000,0.000025
0.820000,0.940000,0.050000,0.000017
0.840000,0.940000,0.050000,0.000011
0.860000,0.940000,0.050000,0.000007
0.880000,0.940000,0.050000,0.000004
0.900000,0.940000,0.050000,0.000002
0.920000,0.940000,0.050000,0.000001
0.940000,0.940000,0.050000,0.000001
0.960000,0.940000,0.050000,0.000000
0.980000,0.940000,0.050000,0.000000
0.000000,0.960000,0.050000,0.000000
0.020000,0.960000,0.050000,0.000000
0.040000,0.960000,0.050000,0.000000
0.060000,0.960000,0.050000,0.000000
0.080000,0.960000,0.050000,0.000001
0.100000,0.960000,0.050000,0.000001
0.120000,0.960000,0.050000,0.000002
0.140000,0.960000,0.050000,0.000003
0.160000,0.960000,0.050000,0.000005
0.180000,0.960000,0.050000,0.000007
0.200000,0.960000,0.050000,0.000011
0.220000,0.960000,0.050000,0.000016
0.240000,0.960000,0.050000,0.000023
0.260000,0.960000,0.050000,0.000032
0.280000,0.960000,0.050000,0.000043
0.300000,0.960000,0.050000,0.000058
0.320000,0.960000,0.050000,0.000074
0.340000,0.960000,0.050000,0.000093
0.360000,0.960000,0.050000,0.000114
0.380000,0.960000,0.050000,0.000136
0.400000,0.960000,0.050000,0.000158
0.420000,0.960000,0.050000,0.000178
0.440000,0.960000,0.050000,0.000196
0.460000,0.960000,0.050000,0.000209
0.480000,0.960000,0.050000,0.000218
0.500000,0.960000,0.050000,0.000221
0.520000,0.960000,0.050000,0.000218
0.540000,0.960000,0.050000,0.000209
0.560000,0.960000,0.050000,0.000196
0.580000,0.960000,0.050000,0.000178
0.600000,0.960000,0.050000,0.000158
0.620000,0.960000,0.050000,0.000136
0.640000,0.960000,0.050000,0.000114
0.660000,0.960000,0.050000,0.000093
0.680000,0.960000,0.050000,0.000074
0.700000,0.960000,0.050000,0.000058
0.720000,0.960000,0.050000,0.000043
0.740000,0.960000,0.050000,0.000032
0.760000,0.960000,0.050000,0.000023
0.780000,0.960000,0.050000,0.000016
0.800000,0.960000,0.050000,0.000011
0.820000,0.960000,0.050000,0.000007
0.840000,0.960000,0.050000,0.000005
0.860000,0.960000,0.050000,0.000003
0.880000,0.960000,0.050000,0.000002
0.900000,0.960000,0.050000,0.000001
0.920000,0.960000,0.050000,0.000001
0.940000,0.960000,0.050000,0.000000
0.960000,0.960000,0.050000,0.000000
0.980000,0.960000,0.050000,0.000000
0.000000,0.980000,0.050000,0.000000
0.020000,0.980000,0.050000,0.000000
0.040000,0.980000,0.050000,0.000000
0.060000,0.980000,0.050000,0.000000
0.080000,0.980000,0.050000,0.000000
0.100000,0.980000,0.050000,0.000000
0.120000,0.980000,0.050000,0.000000
0.140000,0.980000,0.050000,0.000000
0.160000,0.980000,0.050000,0.000000
0.180000,0.980000,0.050000,0.000000
0.200000,0.980000,0.050000,0.000000
0.220000,0.980000,0.050000,0.000000
0.240000,0.980000,0.050000,0.000000
0.260000,0.980000,0.050000,0.000000
0.280000,0.980000,0.050000,0.000000
0.300000,0.980000,0.050000,0.000000
0.320000,0.980000,0.050000,0.000000
0.340000,0.980000,0.050000,0.000000
0.360000,0.980000,0.050000,0.000000
0.380000,0.980000,0.050000,0.000000
0.400000,0.980000,0.050000,0.000000
0.420000,0.980000,0.050000,0.000000
0.440000,0.980000,0.050000,0.000000
0.460000,0.980000,0.050000,0.000000
0.480000,0.980000,0.050000,0.000000
0.500000,0.980000,0.050000,0.000000
0.520000,0.980000,0.050000,0.000000
0.540000,0.980000,0.050000,0.000000
0.560000,0.980000,0.050000,0.000000
0.580000,0.980000,0.050000,0.000000
0.600000,0.980000,0.050000,0.000000
0.620000,0.980000,0.050000,0.000000
0.640000,0.980000,0.050000,0.000000
0.660000,0.980000,0.050000,0.000000
0.680000,0.980000,0.050000,0.000000
0.700000,0.980000,0.050000,0.000000
0.720000,0.980000,0.050000,0.000000
0.740000,0.980000,0.050000,0.000000
0.760000,0.980000,0.050000,0.000000
0.780000,0.980000,0.050000,0.000000
0.800000,0.980000,0.050000,0.000000
0.820000,0.980000,0.050000,0.000000
0.840000,0.980000,0.050000,0.000000
0.860000,0.980000,0.050000,0.000000
0.880000,0.980000,0.050000,0.000000
0.900000,0.980000,0.050000,0.000000
0.920000,0.980000,0.050000,0.000000
0.940000,0.980000,0.050000,0.000000
0.960000,0.980000,0.050000,0.000000
0.980000,0.980000,0.050000,0.000000
